time,raw_pan,filtered_pan,goal_pan,current_pan,measured_pan,raw_tilt,filtered_tilt,goal_tilt,current_tilt,measured_tilt
0.04625391960144043,19.031967163085938,-4.80083353183282,-4.80083353183282,-12.701269691970486,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.09641122817993164,19.085250854492188,-0.02361665456781825,-0.02361665456781825,-12.700285662683845,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.14629197120666504,19.511629104614258,3.883432497268597,3.883432497268597,-12.698998447747243,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.19627833366394043,21.48276138305664,7.403298274426206,7.403298274426206,-12.697438123557506,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.24627161026000977,21.98907470703125,10.320453560947215,10.320453560947215,-12.695651493219268,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.2964305877685547,18.693510055541992,11.99506485986617,11.99506485986617,-12.693735019568514,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.3462233543395996,20.542177200317383,13.704487327956413,13.704487327956413,-12.691686010668477,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.39618659019470215,18.944677352905273,14.752525332946185,14.752525332946185,-12.689555812939354,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.44613075256347656,20.704496383666992,15.942919543090346,15.942919543090346,-12.687333383108198,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.4966397285461426,21.67771339416504,17.089878313305285,17.089878313305285,-12.685022099758092,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.5462334156036377,19.68958282470703,17.609819215585635,17.609819215585635,-12.682670638411068,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.5962181091308594,18.88650131225586,17.86515563491968,17.609819215585635,-12.666778110072277,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.6462445259094238,21.41327667236328,18.5747798424084,18.5747798424084,-12.664353165337252,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.6962628364562988,20.975364685058594,19.054896810938438,18.5747798424084,-12.647963993994859,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.7462847232818604,20.063615798950195,19.25664060854079,19.25664060854079,-12.645487584109294,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.7962546348571777,21.75221824645996,19.755756136124624,19.25664060854079,-12.628750581676906,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.8462879657745361,21.819700241088867,20.168544957117472,20.168544957117472,-12.62620488183502,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.8962802886962891,19.402774810791016,20.01539092785218,20.168544957117472,-12.608999578022388,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.9463839530944824,18.91459083557129,19.795230909396004,20.168544957117472,-12.564131198503786,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
0.9962689876556396,18.923261642456055,19.620837056008014,19.620837056008014,-12.561633027015844,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
1.0463085174560547,20.18738555908203,19.734146756622817,19.620837056008014,-12.544748947157375,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
1.096428632736206,20.79640769958496,19.946598945215246,19.620837056008014,-12.500718262714829,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
1.146272897720337,19.189613342285156,19.795201824629228,19.620837056008014,-12.418485823312398,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
1.1962783336639404,21.62371826171875,20.160905112047132,20.160905112047132,-12.415957037051509,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
1.2462728023529053,19.89923858642578,20.10857180692286,20.160905112047132,-12.398866044947896,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
1.296294927597046,19.851177215576172,20.05709288865352,20.160905112047132,-12.354295770083507,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
1.3462562561035156,20.144350051879883,20.074544321298795,20.160905112047132,-12.27105558262474,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
1.3962714672088623,18.932588577270508,19.84615317249314,20.160905112047132,-12.13960623690572,-13.196480938416421,0.0,0.0,0.0,0.0,0.0
1.4462838172912598,20.82480812072754,20.04188416214002,20.160905112047132,-11.951984808511591,-12.903225806451612,0.0,0.0,0.0,0.0,0.0
1.4962897300720215,21.343700408935547,20.302247411499124,20.160905112047132,-11.701729631361797,-12.609970674486803,0.0,0.0,0.0,0.0,0.0
1.5462827682495117,18.995756149291992,20.040949159057696,20.160905112047132,-11.38380523479337,-12.316715542521994,0.0,0.0,0.0,0.0,0.0
1.5962677001953125,18.755508422851562,19.78386101181647,20.160905112047132,-10.994527280644208,-12.023460410557185,0.0,0.0,0.0,0.0,0.0
1.6462948322296143,19.17955780029297,19.66300036951177,20.160905112047132,-10.531487500336375,-11.436950146627565,0.0,0.0,0.0,0.0,0.0
1.696272850036621,21.687076568603516,20.06781560933012,20.160905112047132,-9.993478631959366,-10.850439882697946,0.0,0.0,0.0,0.0,0.0
1.746283769607544,19.262893676757812,19.906831222815658,20.160905112047132,-9.380419357353409,-10.850439882697946,0.0,0.0,0.0,0.0,0.0
1.7962682247161865,20.3657283782959,19.998610653911705,20.160905112047132,-8.693279239192737,-10.263929618768328,0.0,0.0,0.0,0.0,0.0
1.846266746520996,21.0236873626709,20.203625995663543,20.160905112047132,-7.934003658068885,-9.09090909090909,0.0,0.0,0.0,0.0,0.0
1.8962483406066895,20.249650955200195,20.212830987570875,20.160905112047132,-7.105438749573965,-8.79765395894428,0.0,0.0,0.0,0.0,0.0
1.9462339878082275,20.691640853881836,20.308592960833067,20.160905112047132,-6.211256341383956,-7.9178885630498534,0.0,0.0,0.0,0.0,0.0
1.9962084293365479,18.417600631713867,19.930394495009228,20.160905112047132,-5.255878890341987,-6.158357771260997,0.0,0.0,0.0,0.0,0.0
2.046220541000366,20.05316925048828,19.95494944610504,20.160905112047132,-4.244404419541626,-5.865102639296188,0.0,0.0,0.0,0.0,0.0
2.096223831176758,21.9329833984375,20.35055623657153,20.160905112047132,-3.1825314554101496,-4.9853372434017595,0.0,0.0,0.0,0.0,0.0
2.1462302207946777,21.302379608154297,20.540920910888083,20.160905112047132,-2.076483964791862,-3.5190615835777126,0.0,0.0,0.0,0.0,0.0
2.1962342262268066,21.873289108276367,20.80739455036574,20.80739455036574,-2.074707736448618,-2.3460410557184748,0.0,0.0,0.0,0.0,0.0
2.246220350265503,21.562131881713867,20.958342016635363,20.80739455036574,-2.0627029636221836,-2.3460410557184748,0.0,0.0,0.0,0.0,0.0
2.296210527420044,21.855836868286133,21.137840986965518,20.80739455036574,-2.0313966461588677,-2.3460410557184748,0.0,0.0,0.0,0.0,0.0
2.346204996109009,18.0272159576416,20.515715981100733,20.80739455036574,-1.972928446395257,-2.3460410557184748,0.0,0.0,0.0,0.0,0.0
2.3962152004241943,21.04800033569336,20.622172852019258,20.80739455036574,-1.880597964702113,-2.3460410557184748,0.0,0.0,0.0,0.0,0.0
2.446274518966675,21.672563552856445,20.832250992186694,20.80739455036574,-1.7488120150282747,-2.3460410557184748,0.0,0.0,0.0,0.0,0.0
2.4962525367736816,20.646699905395508,20.795140774828457,20.80739455036574,-1.57303190044456,-2.3460410557184748,0.0,0.0,0.0,0.0,0.0
2.546236038208008,19.678380966186523,20.57178881310007,20.80739455036574,-1.3497206886876665,-2.3460410557184748,0.0,0.0,0.0,0.0,0.0
2.59622859954834,21.825122833251953,20.822455617130448,20.80739455036574,-1.0762904877040709,-2.0527859237536656,0.0,0.0,0.0,0.0,0.0
2.6462178230285645,18.287620544433594,20.315488602591078,20.80739455036574,-0.7510497211939338,-1.466275659824047,0.0,0.0,0.0,0.0,-0.29325513196480935
2.69623064994812,21.88096046447754,20.62858297496837,20.80739455036574,-0.3731504041549978,-1.1730205278592374,0.0,0.0,0.0,0.0,0.0
2.746212959289551,19.405000686645508,20.383866517303797,20.80739455036574,0.057464581573511975,-1.1730205278592374,0.0,0.0,0.0,0.0,0.0
2.7961912155151367,21.532861709594727,20.613665555761983,20.80739455036574,0.5401142117669848,-0.29325513196480935,0.0,0.0,0.0,0.0,0.0
2.846217632293701,20.237918853759766,20.53851621536154,20.80739455036574,1.073432044271522,-0.29325513196480935,0.0,0.0,0.0,0.0,0.0
2.8963489532470703,21.179746627807617,20.666762297850756,20.80739455036574,1.6554189434600408,0.29325513196480935,0.0,0.0,0.0,0.0,0.0
2.9462473392486572,21.879674911499023,20.909344820580408,20.80739455036574,2.2834958046883678,1.1730205278592374,0.0,0.0,0.0,0.0,0.0
