time,raw_pan,filtered_pan,goal_pan,current_pan,measured_pan,raw_tilt,filtered_tilt,goal_tilt,current_tilt,measured_tilt
0.04741668701171875,-60.0,-12.000000009777773,-12.000000009777773,-0.1822562278908345,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.09745383262634277,-59.849998474121094,-21.569999702646438,-21.569999702646438,-0.18391632742915026,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.14728927612304688,-59.70000076293945,-29.19599991470504,-29.19599991470504,-0.18616822214752773,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.19733452796936035,-59.54999923706055,-35.26679977917614,-35.26679977917614,-0.18889115270447904,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.24728775024414062,-59.400001525878906,-40.09344012851669,-40.09344012851669,-0.1919885118723424,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.2974212169647217,-59.25,-43.92475210281335,-43.92475210281335,-0.19538301399606037,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.34742116928100586,-59.099998474121094,-46.959801377074896,-46.959801377074896,-0.19901283073786785,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.39728450775146484,-58.95000076293945,-49.35784125424781,-49.35784125424781,-0.20282849967303795,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.44722414016723633,-58.79999923706055,-51.24627285081036,-51.24627285081036,-0.20679045098881776,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.49728870391845703,-58.650001525878906,-52.72701858582407,-52.72701858582407,-0.21086702908046118,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.5474355220794678,-58.5,-53.881614868659256,-53.881614868659256,-0.21503290959117102,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.5974352359771729,-58.349998474121094,-54.775291589751625,-54.775291589751625,-0.21926783322171814,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.6473805904388428,-58.20000076293945,-55.46023342438919,-55.46023342438919,-0.22355559277813208,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
0.697270393371582,-58.04999923706055,-55.97818658692346,-55.97818658692346,-0.22788322263219285,-0.8797653958944281,0.0,0.0,0.0,0.0,0.0
