time,raw_pan,filtered_pan,goal_pan,current_pan,measured_pan,raw_tilt,filtered_tilt,goal_tilt,current_tilt,measured_tilt
0.04705524444580078,0.0,-0.6000000011828398,-0.900000000358071,-15.370995630167029,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.09710264205932617,0.9998958110809326,-0.2800208387300853,-0.2800208387300853,-15.369824280776497,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.14692902565002441,1.99916672706604,0.17581667442913979,-0.2800208387300853,-15.361907627837589,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.19697880744934082,2.9971883296966553,0.7400910054826428,0.7400910054826428,-15.36065780358527,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.24692225456237793,3.9933366775512695,1.3907401398963684,1.3907401398963684,-15.359357573478015,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.296846866607666,4.986989498138428,2.10999001154478,2.10999001154478,-15.358001616693944,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.3469080924987793,5.977525234222412,2.8834970560803064,2.8834970560803064,-15.356585726160162,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.3969078063964844,6.964325428009033,3.6996627304660517,3.6996627304660517,-15.355106595399958,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.44685888290405273,7.946773052215576,4.549084794815957,4.549084794815957,-15.353561647987602,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.4969825744628906,8.924254417419434,5.4241187193366525,5.4241187193366525,-15.351948901059634,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.5468850135803223,9.896158218383789,6.31852661914608,6.31852661914608,-15.350266856086137,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.5969455242156982,10.86187744140625,7.227196783598114,7.227196783598114,-15.348514411420394,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.6469056606292725,11.820808410644531,8.145919109007398,8.145919109007398,-15.346690792286086,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.6969137191772461,12.772351264953613,9.07120554019664,9.07120554019664,-15.344795494707077,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.7470479011535645,13.715911865234375,10.000146805204187,10.000146805204187,-15.342828240561712,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.7970733642578125,14.650900840759277,10.930297612315204,10.930297612315204,-15.340788941551512,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.8469252586364746,15.576733589172363,11.859584807686636,11.859584807686636,-15.338677670301395,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.8970768451690674,16.49283218383789,12.786234282916887,12.786234282916887,-15.336494637135516,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.9468979835510254,17.39862060546875,13.70871154742726,13.70871154742726,-15.334240171467636,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
0.9969375133514404,18.293537139892578,14.625676665920324,14.625676665920324,-15.331914706690652,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.046910285949707,19.177021026611328,15.535945538058524,15.535945538058524,-15.329518768072743,-15.835777126099707,0.0,0.0,0.0,0.0,-0.29325513196480935
1.0969185829162598,20.048521041870117,16.438460638820843,16.438460638820843,-15.327052962925563,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.1469380855560303,20.907489776611328,17.33226646637894,17.33226646637894,-15.324517972678917,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.1969013214111328,21.75339126586914,18.21649142627698,18.21649142627698,-15.321914546362178,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.2469184398651123,22.5856990814209,19.090332957305765,19.090332957305765,-15.319243495240741,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.2968862056732178,23.40389060974121,19.953044487792855,19.953044487792855,-15.316505688465329,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.3469276428222656,24.207456588745117,20.803926907983307,20.803926907983307,-15.313702049383538,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.3969042301177979,24.995893478393555,21.642320222065358,21.642320222065358,-15.310833552499647,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.4468905925750732,25.768707275390625,22.46759763273041,22.46759763273041,-15.307901220893793,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.496901273727417,26.52541732788086,23.2791615717605,23.2791615717605,-15.304906123949477,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.546921730041504,27.26555061340332,24.076439380089063,24.076439380089063,-15.30184937541653,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.5970139503479004,27.988643646240234,24.858880233319297,24.858880233319297,-15.298732131712883,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.6468837261199951,28.694244384765625,25.625953063608563,25.625953063608563,-15.295555590387771,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.696901798248291,29.381912231445312,26.377144897175913,26.377144897175913,-15.292320988714087,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.7469282150268555,30.05121612548828,27.111959142838387,27.111959142838387,-15.2890296024137,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.7969129085540771,30.701740264892578,27.829915367249225,27.829915367249225,-15.285682744400312,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.8469014167785645,31.33307647705078,28.530547589209537,28.530547589209537,-15.282281763654801,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.8970351219177246,31.9448299407959,29.21340405952681,29.21340405952681,-15.278828044117754,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.9479601383209229,32.53662109375,29.87804746637145,29.87804746637145,-15.27532300356613,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
1.996856927871704,33.10807418823242,30.524052810743644,30.524052810743644,-15.271768092654925,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
2.046870231628418,33.65884017944336,31.151010284483586,31.151010284483586,-15.268164793735515,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
2.096996307373047,34.188568115234375,31.758521850633745,31.758521850633745,-15.26451461993953,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
2.1468777656555176,34.696929931640625,32.34620346683512,32.34620346683512,-15.260819114090209,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
2.196852445602417,35.1836051940918,32.91368381228646,32.91368381228646,-15.257079847712665,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
2.2470030784606934,35.648292541503906,33.46060555812995,33.46060555812995,-15.253298419945612,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
2.296860933303833,36.090702056884766,33.98662485788091,33.98662485788091,-15.249476456492726,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
2.3468353748321533,36.51055908203125,34.49141170271098,34.49141170271098,-15.245615608546519,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
2.3969945907592773,36.9075927734375,34.974647916856284,34.49141170271098,-15.219521777374464,-15.835777126099707,0.0,0.0,0.0,0.0,0.29325513196480935
2.446826934814453,37.28156280517578,35.43603089452019,35.43603089452019,-15.215589933900514,-15.835777126099707,0.0,0.0,0.0,0.0,0.0
